train_loss,val_loss,train_acc,val_acc,epoch
0.8585534960074024,0.9443358217828601,0.6911198288159772,0.7050599201065246,1
0.6494758379612432,0.9106069539739352,0.7428495007132667,0.7509986684420772,2
0.6033071124944809,0.9491200053422016,0.7557774607703281,0.6850865512649801,3
0.5715874778773747,1.0329254108087995,0.7632132667617689,0.7343541944074568,4
0.5564271837345374,1.1062676621856449,0.7641226818830242,0.7663115845539281,5
0.3874418717063698,0.8852543148116646,0.8383380884450785,0.8355525965379494,6
0.07491551987018394,1.3183514566499288,0.960021398002853,0.8581890812250332,7
0.013013781983776031,1.3217169336686916,0.9937232524964337,0.8854860186418109,8
0.0027709979211691205,1.7259535722027766,0.9987874465049928,0.8781624500665779,9
0.0032232548721355943,1.3180852863942576,0.99919757489301,0.8695073235685752,10
0.0007967093617381746,2.068583785058973,0.9997146932952924,0.8808255659121171,11
0.0004464007272099734,2.1737348467865574,0.999839514978602,0.8848202396804261,12
4.767259596511134e-05,2.1256601099326673,0.9999821683309558,0.8848202396804261,13
5.8933132424429435e-06,1.91916361631709,1.0,0.8894806924101198,14
6.508501038511375e-07,1.9187764390886386,1.0,0.8901464713715047,15
