train_loss,val_loss,train_acc,val_acc,epoch
1.2304431361113057,1.204892928328876,0.6435271041369472,0.6810918774966711,1
0.8788320737711544,1.6224620097010494,0.7161019971469329,0.5319573901464714,2
0.7791080403344948,1.4129558579423298,0.7370542082738945,0.7683089214380826,3
0.6934493469549994,1.5801307162971852,0.7544579172610556,0.7210386151797603,4
0.6520918496941533,1.5223129305556993,0.7661733238231099,0.6577896138482024,5
0.6905635443270292,1.1987016000716728,0.7916904422253923,0.8155792276964048,6
0.20690182951480263,1.2984247723924178,0.911216119828816,0.844207723035952,7
0.07658026210141823,1.5518485750363131,0.9691690442225392,0.8675099866844208,8
0.028324762248109203,2.485319135663473,0.9907631954350927,0.8841544607190412,9
0.011241381883087879,2.6481836448124696,0.9968616262482168,0.877496671105193,10
0.006649826598222144,2.9580721104152987,0.9984843081312411,0.8715046604527297,11
0.0023227184875748174,2.9143681514725466,0.9993937232524964,0.8834886817576565,12
0.0006964691029404577,2.6912733484679627,0.9998216833095578,0.8768308921438083,13
5.940880665427518e-05,2.612062187624795,0.9999821683309558,0.8841544607190412,14
5.443739552162225e-07,2.6378046187427087,1.0,0.8848202396804261,15
