train_loss,val_loss,train_acc,val_acc,epoch
1.5079407608117934,1.402718248443502,0.47478601997146935,0.5412782956058588,1
1.3345833943675827,1.2789910875369959,0.5124465049928674,0.5532623169107856,2
1.2648117877447316,1.1886050893209588,0.5432417974322397,0.5619174434087882,3
1.1954250132646438,1.1388739610956449,0.5658166904422254,0.563249001331558,4
1.1340791656015263,1.0683995959523833,0.6010877318116976,0.6125166444740346,5
1.0784488307596443,1.0626673553977286,0.6033523537803138,0.6531291611185086,6
1.021335174948955,1.088371501662601,0.6131954350927247,0.6571238348868176,7
0.9841080608959715,0.9587081494566286,0.6229671897289586,0.6344873501997337,8
0.9396690310493175,1.0192884255185743,0.6312945791726106,0.6611185086551264,9
0.901892876625061,0.89321759926495,0.6425641940085592,0.6491344873501997,10
0.8630518795420202,0.8914606093407947,0.6478423680456491,0.6537949400798935,11
0.8265741433634738,0.9503654079653134,0.6600748930099858,0.6644474034620506,12
0.7953770989528226,0.8990396724321871,0.6707382310984308,0.6471371504660453,13
0.7599574824712756,0.8688034340640042,0.6776034236804565,0.6564580559254327,14
0.7220209922498031,0.9620036114151087,0.6807774607703281,0.6830892143808256,15
0.6840118137814009,0.9330917467448746,0.6892118402282453,0.6877496671105193,16
0.644436482662141,0.9696386070765763,0.6939015691868758,0.6990679094540613,17
0.6254160982395885,0.9940624678341272,0.7006062767475035,0.6964047936085219,18
0.6034574695388533,0.9758814418125407,0.7059022824536376,0.6910785619174434,19
0.5948234756135736,1.0765230405267163,0.7124465049928673,0.7017310252996005,20
0.5625458039502784,0.9410460305198055,0.7161911554921541,0.7003994673768309,21
0.5283095215764774,1.003793921237303,0.721148359486448,0.7097203728362184,22
0.5256031203797132,1.050645670862236,0.7277995720399429,0.6970705725699068,23
0.5111339517904927,1.0719868602273308,0.7275142653352353,0.6957390146471372,24
0.49585314322895396,1.0472509688369127,0.7322574893009985,0.7137150466045273,25
0.47639184267646745,1.0861622183205444,0.738462910128388,0.6930758988015979,26
0.4724733686736239,1.117414418255759,0.7383202567760342,0.7063914780292943,27
0.4698989564784073,1.0745046470914477,0.7428316690442225,0.7083888149134487,28
0.465298866494406,1.0716121670568037,0.7407988587731812,0.7057256990679095,29
0.4612220801912599,1.099361744844485,0.7411911554921541,0.7117177097203728,30
